"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"VENDELSÖ SÅGEN",202239,7315,4730.586,0.646696650717703,3550.486,0.485370608339029,583.1,0.0797129186602871,80,0.0109364319890636,192,0.0262474367737526,0,0,0,0,10,0.00136705399863295,117,0.0159945317840055,0,0,120,0.0164046479835954,78,0.010663021189337,4158.706,0.568517566643882,853.706,0.116706220095694,571.88,0.0781790840738209,102.606,0.0140267942583732,2876,0.393164730006835,11.22,0.00153383458646617,80,0.0109364319890636,115,0.0157211209842789,77,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,10,0.00136705399863295,96,0.0131237183868763,21,0.00287081339712919,0,0,102,0.013943950786056,18,0.0024606971975393,51,0.00697197539302802,27,0.00369104579630895,4158.706,0.568517566643882,2876,0.393164730006835,333,0.0455228981544771,0,0,96,0.0131237183868763
"VENDELSÖ SÅGEN",202233,8306,639.002,0.0769325788586564,295.71,0.0356019744762822,47.292,0.00569371538646761,0,0,127,0.015290151697568,0,0,0,0,3,0.000361184685769323,68,0.008186852877438,0,0,73,0.0087888273537202,25,0.00300987238141103,591.71,0.0712388634721888,114.71,0.0138104984348664,47.292,0.00569371538646761,39.418,0.0047457259812184,209,0.0251625331085962,0,0,0,0,105,0.0126414640019263,22,0.0026486876956417,0,0,0,0,0,0,0,0,0,0,3,0.000361184685769323,49,0.00589934986756562,19,0.00228750300987238,0,0,67,0.00806645798218156,6,0.000722369371538647,21,0.00252829280038526,4,0.000481579581025764,591.71,0.0712388634721888,209,0.0251625331085962,219,0.0263664820611606,0,0,49,0.00589934986756562
"VENDELSÖ SÅGEN",202232,8011,615.866,0.0768775433778554,268.444,0.0335094245412558,45.422,0.00566995381350643,0,0,138,0.0172263138184996,0,0,0,0,5,0.0006241418050181,66,0.00823867182623892,0,0,59,0.00736487329921358,34,0.00424416427412308,570.444,0.071207589564349,89.444,0.0111651479216078,45.422,0.00566995381350643,5.022,0.00062688802896018,218,0.0272125826987892,0,0,0,0,98,0.0122331793783548,40,0.0049931344401448,0,0,0,0,0,0,0,0,0,0,5,0.0006241418050181,57,0.00711521657720634,9,0.00112345524903258,0,0,48,0.00599176132817376,11,0.00137311197103982,29,0.00362002246910498,5,0.0006241418050181,570.444,0.071207589564349,218,0.0272125826987892,206,0.0257146423667457,0,0,57,0.00711521657720634
"VENDELSÖ SÅGEN",202231,7099,549.753,0.077440907170024,240.511,0.0338795605014791,37.242,0.00524609099873222,0,0,142,0.020002817298211,0,0,0,0,0,0,50,0.00704324552753909,0,0,39,0.00549373151148049,41,0.00577546133258205,512.511,0.0721948161712917,85.511,0.0120454993661079,37.242,0.00524609099873222,7.269,0.00102394703479363,196,0.0276095224679532,0,0,0,0,94,0.0132413015917735,48,0.00676151570643753,0,0,0,0,0,0,0,0,0,0,0,0,37,0.00521200169037893,13,0.00183124383716016,0,0,34,0.00478940695872658,5,0.000704324552753909,37,0.00521200169037893,4,0.000563459642203127,512.511,0.0721948161712917,196,0.0276095224679532,194,0.0273277926468517,0,0,37,0.00521200169037893
"VENDELSÖ SÅGEN",202230,6542,546.015,0.0834630082543565,200.289,0.0306158667074289,36.726,0.00561387954753898,0,0,152,0.0232344848670131,0,0,0,0,0,0,57,0.00871293182512993,0,0,61,0.00932436563741975,39,0.00596147966982574,509.289,0.0778491287068175,97.289,0.0148714460409661,36.726,0.00561387954753898,21.563,0.00329608682360134,142,0.0217059003362886,0,0,0,0,90,0.0137572607765209,62,0.0094772240904922,0,0,0,0,0,0,0,0,0,0,0,0,46,0.00703148884133293,11,0.001681442983797,0,0,54,0.00825435646591256,7,0.00107000917150718,37,0.00565576276368083,2,0.00030571690614491,509.289,0.0778491287068175,142,0.0217059003362886,224,0.0342402934882299,0,0,46,0.00703148884133293
"VENDELSÖ SÅGEN",202229,6718,583.819,0.0869036915748735,210.925,0.031396993152724,38.894,0.00578952069068175,0,0,175,0.0260494194700804,0,0,0,0,2,0.000297707651086633,41,0.00610300684727598,0,0,67,0.0099732063114022,49,0.00729383745162251,544.925,0.0811141708841917,96.925,0.0144276570407859,38.894,0.00578952069068175,7.031,0.00104659124739506,165,0.0245608812146472,0,0,0,0,112,0.0166716284608514,63,0.00937779100922894,0,0,0,0,0,0,0,0,0,0,2,0.000297707651086633,31,0.00461446859184281,10,0.00148853825543316,0,0,63,0.00937779100922894,4,0.000595415302173266,46,0.00684727597499256,3,0.000446561476629949,544.925,0.0811141708841917,165,0.0245608812146472,252,0.0375111640369157,0,0,31,0.00461446859184281
"VENDELSÖ SÅGEN",202228,6703,472.579,0.0705026107712964,170.779,0.0254779949276443,38.8,0.0057884529315232,0,0,145,0.0216321050275996,0,0,0,0,2,0.000298373862449649,37,0.00551991645531851,0,0,42,0.00626585111144264,37,0.00551991645531851,433.779,0.0647141578397732,81.779,0.0122003580486349,38.8,0.0057884529315232,3.979,0.000593614799343578,128,0.0190959271967776,0,0,0,0,81,0.0120841414292108,64,0.00954796359838878,0,0,0,0,0,0,0,0,0,0,2,0.000298373862449649,24,0.00358048634939579,13,0.00193943010592272,0,0,31,0.00462479486796957,11,0.00164105624347307,34,0.00507235566164404,3,0.000447560793674474,433.779,0.0647141578397732,128,0.0190959271967776,200,0.0298373862449649,0,0,24,0.00358048634939579
"VENDELSÖ SÅGEN",202227,6937,484,0.0697707942914805,238.578,0.0343921003315554,36.422,0.00525039642496756,0,0,101,0.0145596078996684,0,0,0,0,1,0.000144154533660084,36,0.00518956321176301,0,0,41,0.00591033588006343,30,0.00432463600980251,447.578,0.0645203978665129,76.578,0.0110390658786219,36.422,0.00525039642496756,9.156,0.00131987891019173,193,0.0278218249963961,0,0,0,0,50,0.00720772668300418,51,0.00735188121666426,0,0,0,0,0,0,0,0,0,0,1,0.000144154533660084,26,0.00374801787516217,10,0.00144154533660084,0,0,36,0.00518956321176301,5,0.000720772668300418,29,0.00418048147614242,1,0.000144154533660084,447.578,0.0645203978665129,193,0.0278218249963961,152,0.0219114891163327,0,0,26,0.00374801787516217
"VENDELSÖ SÅGEN",202226,7690,639.533,0.0831642392717815,293.823,0.0382084525357607,23.71,0.00308322496749025,0,0,156,0.0202860858257477,0,0,0,0,2,0.000260078023407022,38,0.00494148244473342,0,0,79,0.0102730819245774,47,0.00611183355006502,615.823,0.0800810143042913,82.823,0.0107702210663199,23.71,0.00308322496749025,10.113,0.00131508452535761,260,0.0338101430429129,0,0,0,0,70,0.00910273081924577,86,0.011183355006502,0,0,0,0,0,0,0,0,0,0,2,0.000260078023407022,30,0.00390117035110533,8,0.00104031209362809,0,0,79,0.0102730819245774,0,0,45,0.005851755526658,2,0.000260078023407022,615.823,0.0800810143042913,260,0.0338101430429129,243,0.0315994798439532,0,0,30,0.00390117035110533
"VENDELSÖ SÅGEN",202225,7616,723.905,0.0950505514705882,289.527,0.038015625,30.378,0.00398870798319328,0,0,222,0.0291491596638655,0,0,0,0,3,0.00039390756302521,67,0.00879726890756303,0,0,87,0.0114233193277311,25,0.00328256302521008,693.527,0.091061843487395,68.527,0.00899776785714286,30.378,0.00398870798319328,10.149,0.00133258928571429,249,0.0326943277310924,0,0,0,0,88,0.0115546218487395,134,0.0175945378151261,0,0,0,0,0,0,0,0,0,0,3,0.00039390756302521,59,0.0077468487394958,8,0.00105042016806723,0,0,78,0.0102415966386555,9,0.00118172268907563,21,0.00275735294117647,4,0.000525210084033613,693.527,0.091061843487395,249,0.0326943277310924,317,0.0416228991596639,0,0,59,0.0077468487394958
"VENDELSÖ SÅGEN",202224,7999,874.869,0.109372296537067,307.815,0.0384816852106513,45.054,0.00563245405675709,0,0,204,0.0255031878984873,0,0,0,0,3,0.000375046880860108,97,0.0121265158144768,3,0.000375046880860108,170,0.0212526565820728,45,0.00562570321290161,829.815,0.10373984248031,99.815,0.0124784348043505,45.054,0.00563245405675709,6.761,0.000845230653831729,256,0.0320040005000625,0,0,0,0,137,0.0171271408926116,67,0.00837604700587573,0,0,0,0,0,0,0,0,0,0,3,0.000375046880860108,86,0.0107513439179897,11,0.00137517189648706,3,0.000375046880860108,165,0.0206275784473059,5,0.000625078134766846,41,0.00512564070508814,4,0.000500062507813477,829.815,0.10373984248031,256,0.0320040005000625,388,0.0485060632579072,0,0,86,0.0107513439179897
"VENDELSÖ SÅGEN",202223,8419,732.148,0.0869637724195273,249.222,0.0296023280674664,38.926,0.00462358949994061,0,0,223,0.0264877063784297,0,0,0,0,3,0.00035633685710892,79,0.00938353723720157,7,0.000831452666587481,96,0.0114027794274854,36,0.00427604228530704,693.222,0.0823401829195866,84.222,0.0100038009264758,38.926,0.00462358949994061,6.296,0.000747832284119254,204,0.0242309062834066,0,0,0,0,109,0.0129469058082908,114,0.013540800570139,0,0,0,0,0,0,0,0,0,0,3,0.00035633685710892,66,0.00783941085639625,13,0.00154412638080532,7,0.000831452666587481,85,0.0100962109514194,11,0.00130656847606604,35,0.0041572633329374,1,0.00011877895236964,693.222,0.0823401829195866,204,0.0242309062834066,339,0.040266064853308,0,0,66,0.00783941085639625
"VENDELSÖ SÅGEN",202222,8040,699.775,0.0870366915422886,267.899,0.0333207711442786,42.876,0.00533283582089552,0,0,138,0.0171641791044776,0,0,0,0,1,0.000124378109452736,51,0.00634328358208955,2,0.000248756218905473,143,0.0177860696517413,54,0.00671641791044776,656.899,0.081703855721393,103.899,0.0129227611940299,42.876,0.00533283582089552,6.023,0.000749129353233831,219,0.0272388059701493,0,0,0,0,89,0.0110696517412935,49,0.00609452736318408,0,0,0,0,0,0,0,0,0,0,1,0.000124378109452736,36,0.00447761194029851,15,0.00186567164179104,2,0.000248756218905473,142,0.0176616915422886,1,0.000124378109452736,52,0.00646766169154229,2,0.000248756218905473,656.899,0.081703855721393,219,0.0272388059701493,298,0.0370646766169154,0,0,36,0.00447761194029851
"VENDELSÖ SÅGEN",202221,7987,615.212,0.0770266683360461,213.106,0.0266816076123701,32.106,0.00401978214598723,0,0,191,0.0239138600225366,0,0,0,0,2,0.00025040691123075,50,0.00626017278076875,8,0.001001627644923,67,0.00838863152623012,52,0.0065105796919995,583.106,0.0730068861900589,86.106,0.0107807687492175,32.106,0.00401978214598723,0,0,181,0.0226618254663829,0,0,0,0,90,0.0112683110053837,101,0.0126455490171529,0,0,0,0,0,0,0,0,0,0,2,0.00025040691123075,39,0.00488293476899962,11,0.00137723801176912,8,0.001001627644923,63,0.00788781770376862,4,0.0005008138224615,48,0.006009765869538,4,0.0005008138224615,583.106,0.0730068861900589,181,0.0226618254663829,277,0.0346813572054589,0,0,39,0.00488293476899962
"VENDELSÖ SÅGEN",202220,8205,668.039,0.0814185252894576,228.585,0.0278592321755027,30.454,0.00371163924436319,0,0,203,0.0247410115783059,0,0,0,0,0,0,67,0.00816575258988422,6,0.000731261425959781,92,0.01121267519805,41,0.00499695307739183,637.585,0.0777068860450945,76.585,0.00933394271785497,30.454,0.00371163924436319,5.131,0.000625350396099939,193,0.0235222425350396,0,0,0,0,96,0.0117001828153565,107,0.0130408287629494,0,0,0,0,0,0,0,0,0,0,0,0,50,0.00609384521633151,17,0.00207190737355271,6,0.000731261425959781,91,0.0110907982937233,1,0.00012187690432663,33,0.00402193784277879,8,0.000975015234613041,637.585,0.0777068860450945,193,0.0235222425350396,318,0.0387568555758684,0,0,50,0.00609384521633151
"VENDELSÖ SÅGEN",202219,7834,545.069,0.0695773551187133,195.567,0.0249638754148583,30.502,0.00389354097523615,0,0,146,0.0186367117692111,0,0,0,0,2,0.000255297421496043,58,0.00740362522338524,9,0.00114883839673219,54,0.00689303038039316,50,0.00638243553740107,514.567,0.0656838141434772,94.567,0.0120713556293081,30.502,0.00389354097523615,12.065,0.00154008169517488,153,0.0195302527444473,0,0,0,0,77,0.00982895072759765,69,0.00880776104161348,0,0,0,0,0,0,0,0,0,0,2,0.000255297421496043,45,0.00574419198366097,13,0.00165943323972428,9,0.00114883839673219,48,0.00612713811590503,6,0.000765892264488129,49,0.00625478682665305,1,0.000127648710748021,514.567,0.0656838141434772,153,0.0195302527444473,222,0.0283380137860608,0,0,45,0.00574419198366097
"VENDELSÖ SÅGEN",202218,7759,763.653,0.0984215749452249,237.097,0.0305576749581132,38.556,0.00496919706147699,1,0.000128882587962366,214,0.0275808738239464,0,0,0,0,0,0,51,0.00657301198608068,23,0.00296429952313442,130,0.0167547364351076,69,0.00889289856940327,725.097,0.0934523778837479,120.097,0.0154784121665163,38.556,0.00496919706147699,11.541,0.00148743394767367,187,0.0241010439489625,0,0,1,0.000128882587962366,81,0.0104394896249517,133,0.0171413841989947,0,0,0,0,0,0,0,0,0,0,0,0,43,0.00554195128238175,8,0.00103106070369893,23,0.00296429952313442,118,0.0152081453795592,12,0.0015465910555484,67,0.00863513339347854,2,0.000257765175924733,725.097,0.0934523778837479,187,0.0241010439489625,375,0.0483309704858874,0,0,43,0.00554195128238175
"VENDELSÖ SÅGEN",202217,7726,772.814,0.100027698679783,288.442,0.0373339373543878,37.372,0.00483717318146518,48,0.00621278798860989,161,0.0208387263784623,0,0,0,0,0,0,53,0.00685995340409009,8,0.00103546466476831,114,0.0147553714729485,63,0.00815428423505048,735.442,0.0951905254983174,219.442,0.0284030546207611,37.372,0.00483717318146518,71.07,0.00919880921563552,180,0.0232979549572871,0,0,48,0.00621278798860989,92,0.0119078436448356,69,0.00893088273362671,0,0,0,0,0,0,0,0,0,0,0,0,37,0.00478902407455346,16,0.00207092932953663,8,0.00103546466476831,109,0.0141082060574683,5,0.000647165415480197,58,0.00750711881957028,5,0.000647165415480197,735.442,0.0951905254983174,180,0.0232979549572871,299,0.0387004918457158,0,0,37,0.00478902407455346
"VÄNERSBORG TORPA",202239,15213,6658.529,0.437686781042529,3679.576,0.241870505488727,1678.825,0.110354630907776,104,0.00683625846315651,371,0.0243870374022218,0,0,35.128,0.00230907776244002,65,0.00427266153947282,281,0.0184710445014133,54,0.00354959574048511,171,0.0112403865115362,219,0.0143955827253007,5067.797,0.333122789719319,2183.309,0.143516006047459,1615.092,0.106165253401696,116.484,0.00765687241175311,1948,0.128048379675278,63.733,0.00418937750608033,104,0.00683625846315651,258,0.0169591796489844,113,0.00742785775323736,0,0,35.128,0.00230907776244002,0,0,24.36,0.00160126207848551,0,0,65,0.00427266153947282,264,0.017353579175705,17,0.00111746532570828,54,0.00354959574048511,162,0.0106487872214553,9,0.000591599290080852,160,0.0105173207125485,59,0.00387826201275225,5043.437,0.331521527640833,1948,0.128048379675278,613,0.0402944849799514,35.128,0.00230907776244002,264,0.017353579175705
"VÄNERSBORG TORPA",202233,15975,1900.741,0.118982222222222,645.341,0.0403969327073552,181.868,0.0113845383411581,0,0,218,0.0136463223787167,0,0,34.532,0.00216162754303599,17,0.0010641627543036,94,0.00588419405320814,67,0.00419405320813772,484,0.0302973395931142,159,0.00995305164319249,1744.883,0.109225852895149,505.341,0.0316332394366197,181.868,0.0113845383411581,147.473,0.00923148669796557,316,0.0197809076682316,0,0,0,0,0,0,218,0.0136463223787167,0,0,34.532,0.00216162754303599,0,0,26.01,0.00162816901408451,0,0,17,0.0010641627543036,73,0.00456964006259781,21,0.00131455399061033,67,0.00419405320813772,477,0.0298591549295775,7,0.000438184663536776,146,0.00913928012519562,13,0.00081377151799687,1718.873,0.107597683881064,316,0.0197809076682316,790,0.049452269170579,34.532,0.00216162754303599,73,0.00456964006259781
"VÄNERSBORG TORPA",202232,15380,1700.532,0.110567750325098,672.228,0.0437079323797139,182.304,0.0118533159947984,0,0,156,0.0101430429128739,0,0,38,0.00247074122236671,25,0.00162548764629389,82,0.00533159947984395,48,0.00312093628088427,285,0.0185305591677503,212,0.0137841352405722,1549.512,0.100748504551365,439.228,0.0285583875162549,182.304,0.0118533159947984,19.924,0.00129544863459038,470,0.0305591677503251,0,0,0,0,0,0,156,0.0101430429128739,0,0,38,0.00247074122236671,0,0,31.284,0.00203407022106632,0,0,25,0.00162548764629389,72,0.0046814044213264,10,0.000650195058517555,48,0.00312093628088427,270,0.017555266579974,15,0.000975292587776333,194,0.0126137841352406,18,0.0011703511053316,1518.228,0.0987144343302991,470,0.0305591677503251,499,0.032444733420026,38,0.00247074122236671,72,0.0046814044213264
"VÄNERSBORG TORPA",202231,13715,1545.401,0.112679620853081,537.125,0.0391633248268319,134.671,0.00981924899744805,0,0,207,0.0150929639081298,0,0,42.605,0.00310645278891724,12,0.000874954429456799,87,0.00634341961356179,51,0.0037185563251914,317,0.0231133795114838,157,0.0114473204520598,1446.711,0.10548384979949,369.125,0.0269139628144367,134.671,0.00981924899744805,65.454,0.00477243893547211,337,0.0245716368939118,0,0,0,0,0,0,207,0.0150929639081298,0,0,42.605,0.00310645278891724,0,0,35.981,0.00262347794385709,0,0,12,0.000874954429456799,71,0.0051768137076194,16,0.0011666059059424,51,0.0037185563251914,309,0.0225300765585126,8,0.000583302952971199,148,0.0107911046299672,9,0.000656215822092599,1410.73,0.102860371855633,337,0.0245716368939118,591,0.0430915056507474,42.605,0.00310645278891724,71,0.0051768137076194
"VÄNERSBORG TORPA",202230,13824,1680.82,0.121587094907407,597.276,0.0432057291666667,162.4,0.0117476851851852,0,0,409,0.0295862268518519,0,0,33.144,0.00239756944444444,19,0.0013744212962963,65,0.00470196759259259,44,0.00318287037037037,197,0.0142505787037037,154,0.0111400462962963,1545.532,0.111800636574074,404.276,0.0292445023148148,162.4,0.0117476851851852,68.876,0.00498234953703704,366,0.0264756944444444,0,0,0,0,1,7.2337962962963e-05,408,0.0295138888888889,0,0,33.144,0.00239756944444444,0,0,27.112,0.00196122685185185,0,0,19,0.0013744212962963,52,0.00376157407407407,13,0.000940393518518518,44,0.00318287037037037,182,0.0131655092592593,15,0.00108506944444444,143,0.0103443287037037,11,0.000795717592592593,1518.42,0.109839409722222,366,0.0264756944444444,663,0.0479600694444444,33.144,0.00239756944444444,52,0.00376157407407407
"VÄNERSBORG TORPA",202229,14252,2188.982,0.153591215268033,468.46,0.0328697726634858,147.328,0.0103373561605389,0,0,297,0.0208391804658995,0,0,38.194,0.00267990457479652,20,0.00140331181588549,80,0.00561324726354196,749,0.0525540275049116,279,0.0195761998316026,110,0.00771821498737019,2070.162,0.145254139769857,302.46,0.0212222845916363,147.328,0.0103373561605389,25.132,0.00176340162784171,296,0.0207690148751052,0,0,0,0,4,0.000280662363177098,293,0.0205585181027224,0,0,38.194,0.00267990457479652,0,0,28.508,0.00200028066236318,0,0,20,0.00140331181588549,61,0.00428010103845074,19,0.00133314622509122,749,0.0525540275049116,267,0.0187342127420713,12,0.000841987089531294,97,0.00680606230704463,13,0.000912152680325568,2041.654,0.143253859107494,296,0.0207690148751052,1344,0.0943025540275049,38.194,0.00267990457479652,61,0.00428010103845074
"VÄNERSBORG TORPA",202228,14426,1638.567,0.113584292250104,477.454,0.0330967697213365,155.677,0.0107914182725634,0,0,400,0.0277277138499931,0,0,35.436,0.00245639816997089,29,0.0020102592541245,61,0.00422847636212394,40,0.00277277138499931,281,0.0194787189796201,159,0.0110217662553722,1510.218,0.104687231387772,366.454,0.0254023291279634,155.677,0.0107914182725634,22.777,0.00157888534590323,299,0.0207264661028698,0,0,0,0,0,0,400,0.0277277138499931,0,0,35.436,0.00245639816997089,0,0,27.328,0.00189435741023153,0,0,29,0.0020102592541245,46,0.0031886870927492,15,0.00103978926937474,40,0.00277277138499931,275,0.0190628032718702,6,0.000415915707749896,152,0.0105365312629974,7,0.000485234992374879,1482.89,0.102792873977541,299,0.0207264661028698,736,0.0510189934839872,35.436,0.00245639816997089,46,0.0031886870927492
"VÄNERSBORG TORPA",202227,14516,1611.827,0.111037958115183,479.175,0.0330101267566823,164.386,0.0113244695508405,0,0,279,0.0192201708459631,0,0,37.266,0.00256723615321025,20,0.00137779002480022,138,0.00950675117112152,36,0.0024800220446404,299,0.0205979608707633,159,0.0109534306971618,1480.297,0.101976922017085,364.175,0.025087834114081,164.386,0.0113244695508405,20.789,0.00143214384127859,294,0.0202535133645632,0,0,0,0,1,6.8889501240011e-05,278,0.0191512813447231,0,0,37.266,0.00256723615321025,0,0,32.856,0.0022634334527418,0,0,20,0.00137779002480022,127,0.0087489666574814,11,0.000757784513640121,36,0.0024800220446404,296,0.0203912923670433,3,0.000206668503720033,139,0.00957564067236153,20,0.00137779002480022,1447.441,0.0997134885643428,294,0.0202535133645632,625,0.0430559382750069,37.266,0.00256723615321025,127,0.0087489666574814
"VÄNERSBORG TORPA",202226,15470,1782.273,0.115208338720103,555.921,0.0359354234001293,155.398,0.0100451195862961,0,0,285,0.0184227537168714,0,0,33.954,0.00219482870071105,30,0.00193923723335488,137,0.00885585003232062,42,0.00271493212669683,364,0.0235294117647059,179,0.0115707821590175,1654.277,0.106934518422754,389.921,0.0252049773755656,155.398,0.0100451195862961,25.523,0.00164983839689722,375,0.024240465416936,0,0,0,0,0,0,285,0.0184227537168714,0,0,33.954,0.00219482870071105,0,0,27.402,0.00177129928894635,0,0,30,0.00193923723335488,129,0.00833872010342599,8,0.000517129928894635,42,0.00271493212669683,352,0.0227537168713639,12,0.000775694893341952,165,0.0106658047834518,14,0.000904977375565611,1626.875,0.105163219133807,375,0.024240465416936,699,0.0451842275371687,33.954,0.00219482870071105,129,0.00833872010342599
"VÄNERSBORG TORPA",202225,14796,1944.394,0.131413490132468,535.435,0.0361878210327116,164.063,0.01108833468505,0,0,502,0.0339280886726142,0,0,39.896,0.00269640443363071,23,0.00155447418221141,191,0.0129088942957556,29,0.00195998918626656,316,0.0213571235469046,144,0.0097323600973236,1816.277,0.122754595836713,348.435,0.0235492700729927,164.063,0.01108833468505,17.372,0.00117410110840768,354,0.0239253852392539,0,0,0,0,149,0.0100702892673696,353,0.0238577994052447,0,0,39.896,0.00269640443363071,0,0,35.946,0.0024294403892944,0,0,23,0.00155447418221141,187,0.0126385509597188,4,0.000270343336036767,29,0.00195998918626656,312,0.0210867802108678,4,0.000270343336036767,136,0.00919167342525007,8,0.000540686672073533,1780.331,0.120325155447418,354,0.0239253852392539,851,0.0575155447418221,39.896,0.00269640443363071,187,0.0126385509597188
"VÄNERSBORG TORPA",202224,15620,2217.477,0.141963956466069,537.811,0.0344309218950064,171.576,0.0109843790012804,0,0,583,0.0373239436619718,0,0,42.09,0.00269462227912932,24,0.00153649167733675,162,0.010371318822023,45,0.0028809218950064,474,0.0303457106274008,178,0.0113956466069142,2077.029,0.132972407170294,380.811,0.0243797055057618,171.576,0.0109843790012804,7.235,0.000463188220230474,359,0.0229833546734955,0,0,0,0,232,0.0148527528809219,351,0.0224711907810499,0,0,42.09,0.00269462227912932,0,0,31.128,0.00199282970550576,0,0,24,0.00153649167733675,158,0.0101152368758003,4,0.000256081946222791,45,0.0028809218950064,448,0.0286811779769526,26,0.00166453265044814,167,0.0106914212548015,11,0.000704225352112676,2045.901,0.130979577464789,359,0.0229833546734955,1106,0.0708066581306018,42.09,0.00269462227912932,158,0.0101152368758003
"VÄNERSBORG TORPA",202223,16117,1997.757,0.123953403238816,514.503,0.0319230005584166,154.635,0.00959452751752808,0,0,487,0.0302165415399888,0,0,46.619,0.00289253583173047,21,0.00130297201712478,86,0.0053359806415586,53,0.00328845318607681,426,0.026431718061674,209,0.012967673884718,1874.369,0.116297636036483,388.503,0.0241051684556679,154.635,0.00959452751752808,3.868,0.000239995036297078,356,0.0220884780045914,0,0,0,0,215,0.0133399516038965,272,0.0168765899360923,0,0,46.619,0.00289253583173047,0,0,31.247,0.00193876031519514,0,0,21,0.00130297201712478,72,0.00446733263014209,14,0.000868648011416517,53,0.00328845318607681,419,0.0259973940559657,7,0.000434324005708258,201,0.01247130359248,8,0.00049637029223801,1843.122,0.114358875721288,356,0.0220884780045914,980,0.0608053607991562,46.619,0.00289253583173047,72,0.00446733263014209
"VÄNERSBORG TORPA",202222,15832,2233.258,0.141059752400202,588.087,0.0371454648812532,181.858,0.0114867357251137,0,0,721,0.0455406771096513,0,0,51.313,0.00324109398686205,28,0.00176856998484083,82,0.00517938352703386,32,0.00202122283981809,276,0.017433046993431,273,0.0172435573521981,2091.917,0.132132200606367,503.087,0.0317765917129864,181.858,0.0114867357251137,20.229,0.00127772865083375,386,0.0243810005053057,0,0,0,0,254,0.0160434562910561,467,0.0294972208185953,0,0,51.313,0.00324109398686205,0,0,40.517,0.00255918393127842,0,0,28,0.00176856998484083,70,0.00442142496210207,12,0.000757958564931784,32,0.00202122283981809,267,0.0168645780697322,9,0.000568468923698838,250,0.0157908034360788,23,0.00145275391611925,2051.4,0.129573016675088,386,0.0243810005053057,1041,0.0657529055078322,51.313,0.00324109398686205,70,0.00442142496210207
